'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ESPERANCE Western Australia for November 2023,,,,,,,,,,
Issued at 06:31 GMT on Saturday 04 November 2023,,,,,,,,,,
© Copyright Commonwealth of Australia 2023 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ESPERANCE,28/10/2023,4.5,0.0, ,19.6,10.6,79,44,3.75,25.32
ESPERANCE,29/10/2023,4.1,0.0, ,21.4,11.3,91,49,4.46,20.46
ESPERANCE,30/10/2023,3.3,0.6, ,17.3,12.9,84,51,4.06,15.64
ESPERANCE,31/10/2023,3.5,1.0, ,19.4,12.0,94,63,4.47,21.19
ESPERANCE,01/11/2023,4.4,0.0, ,20.5,10.4,91,57,5.13,27.62
ESPERANCE,02/11/2023,4.2,0.0, ,20.1,11.6,92,54,4.91,24.57
ESPERANCE,03/11/2023,4.8,0.0, ,21.2,10.7,85,48,5.90,24.13
Totals:,,28.8,1.6, ,,,,,, 
