'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SHANNON Western Australia for November 2023,,,,,,,,,,
Issued at 06:31 GMT on Saturday 04 November 2023,,,,,,,,,,
© Copyright Commonwealth of Australia 2023 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SHANNON,28/10/2023,3.6,0.0, ,18.2,2.8,100,49,2.89,24.47
SHANNON,29/10/2023,3.5,2.2, ,17.6,11.0,100,57,3.74,22.26
SHANNON,30/10/2023,2.4,0.6, ,15.4,10.0,96,61,2.76,13.68
SHANNON,31/10/2023,4.4,0.0, ,22.3,7.1,100,38,2.89,24.37
SHANNON,01/11/2023,4.9,0.0, ,24.8,8.7,100,46,3.31,27.15
SHANNON,02/11/2023,4.8,0.0, ,24.3,10.9,97,49,3.92,25.20
SHANNON,03/11/2023,6.3,0.0, ,26.8,10.5,95,32,5.03,27.88
Totals:,,29.9,2.8, ,,,,,, 
